features,j_cmi,MIfy
62690,1.8433523561432805,1.8433523561432805
106460.2,0.04978021018801382,1.5888830911953766
18297,0.01840464895917826,1.5682546061000124
63917,-0.002031599446511656,1.5120290436108288
61539,-0.018306454526168192,1.4229150494471448
105860.5,-0.021182219308226946,1.3721719211689427
101550.5,-0.013900331272078681,1.3704872005765418
71676,-0.012619559539797764,1.3220186200754123
47892,-0.023073690127303315,0.3340401933658541
16258,-0.016209533450306457,0.31248362710994493
9001,-0.02374235951240783,0.286379774067824
93867,-0.02373334363277202,0.2850528887469157
103030.3,-0.02657454766093914,0.24736277509511662
86983,-0.014644292594239744,0.1881204745892271
94767,-0.025296600241939554,0.17270628215203088
90970,-0.02894468585472565,0.1625392925838236
59568,-0.02628676418627121,0.1617175711483727
98846,-0.012999930589644132,0.16054263972284577
67985,-0.019161236966349637,0.15544354381021996
52366,-0.029906136262949162,0.14729911638825577
9549,-0.025611927458460332,0.14543928057397615
55841,-0.026993344195246016,0.12950506641580395
104350.4,-0.02851003611296929,0.12407633998586576
15306,-0.02483740108008589,0.10783131676977398
60351,-0.03188306838788313,0.10521228787422698
60826,-0.0291214587570678,0.09291053266300686
65270,-0.028242848871198933,0.09018289582735939
93945,-0.030207422648180784,0.08979176331724936
7638,-0.020090086597341406,0.0896693987053716
75975,-0.03002082202868428,0.08931487915258152
30752,-0.03790362528653775,0.08556146085755922
19860,-0.028070346678888608,0.08457368042808544
100060,-0.032206358361680495,0.07463318381112338
98186,-0.05355159929452227,0.07436694464108262
91865,-0.034808451058075326,0.07307181956020559
1211,-0.021240871294914213,0.07207955199296334
83734,-0.02451450859001532,0.06823731047695358
58781,-0.03282745504751279,0.0669460893497873
46998,-0.0319987377464134,0.06448856715555884
3435,-0.03426555657256859,0.0643434733663697
15157,-0.02776838008731533,0.06409294181975
48500,-0.033618168258178385,0.058411205140311395
18927,-0.02740774739644558,0.05493203336526031
106050.2,-0.11452481399964473,0.052166782225671726
22326,-0.025598999479935186,0.0521322119911527
3030,-0.04356057365607363,0.05154883941749833
24952,-0.23543897133544395,0.05095798578051225
18761,-0.03458548376176182,0.04409640161656192
43233,-0.03138651374226066,0.04256939668090465
92122,-0.052623702852290136,0.040357558148244044
