mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__max_depth,param_scl,param_clf__n_estimators,param_clf__learning_rate,param_clf__min_child_weight,param_clf__n_neighbors,param_clf__C,param_clf__loss,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.06835284233093261,0.014698453082929748,0.0016201496124267577,0.00046242596206164316,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=0, splitter='best')",4,NonScaler(),,,,,,,"{'clf': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=0, splitter='best'), 'clf__max_depth': 4, 'scl': NonScaler()}",0.7638888888888888,0.7981220657276995,0.8051643192488263,0.7769953051643192,0.7981220657276995,0.7884585289514866,0.015497896811563912,217,0.8028169014084507,0.7865497076023392,0.783625730994152,0.7929824561403509,0.7947368421052632,0.7921423276501113,0.006711090278924472
0.057265710830688474,0.017077613380282956,0.0012438774108886718,0.00017480699337705112,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=0, splitter='best')",8,NonScaler(),,,,,,,"{'clf': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=0, splitter='best'), 'clf__max_depth': 8, 'scl': NonScaler()}",0.8981481481481481,0.9178403755868545,0.9295774647887324,0.960093896713615,0.9436619718309859,0.9298643714136672,0.021235703833021737,76,0.965962441314554,0.9695906432748538,0.9450292397660819,0.956140350877193,0.9444444444444444,0.9562334239354253,0.010369103438373953
0.06476988792419433,0.014845197214688292,0.0016693592071533204,0.0009009053465389541,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=0, splitter='best')",16,NonScaler(),,,,,,,"{'clf': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=0, splitter='best'), 'clf__max_depth': 16, 'scl': NonScaler()}",0.9398148148148148,0.9436619718309859,0.971830985915493,0.9859154929577465,0.9624413145539906,0.9607329160146062,0.017258227346494875,42,0.9929577464788732,0.991812865497076,0.9970760233918129,0.9935672514619883,1.0,0.9950827773659501,0.0030218208689213773
0.0657426357269287,0.006271528665425571,0.007202339172363281,0.006183838775127602,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=0, splitter='best')",32,NonScaler(),,,,,,,"{'clf': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=0, splitter='best'), 'clf__max_depth': 32, 'scl': NonScaler()}",0.9444444444444444,0.960093896713615,0.9765258215962441,0.9835680751173709,0.9624413145539906,0.9654147104851332,0.013637489783433081,38,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0658449649810791,0.008365534932920549,0.0012503623962402343,0.0001586696404651582,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=0, splitter='best')",64,NonScaler(),,,,,,,"{'clf': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=None,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=0, splitter='best'), 'clf__max_depth': 64, 'scl': NonScaler()}",0.9444444444444444,0.960093896713615,0.9765258215962441,0.9835680751173709,0.9624413145539906,0.9654147104851332,0.013637489783433081,38,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.11242122650146484,0.015035296374528431,0.0021786212921142576,8.585047493795152e-05,"BaggingClassifier(base_estimator=None, bootstrap=True, bootstrap_features=False,
                  max_features=1.0, max_samples=1.0, n_estimators=10,
                  n_jobs=None, oob_score=False, random_state=0, verbose=0,
                  warm_start=False)",,NonScaler(),5,,,,,,"{'clf': BaggingClassifier(base_estimator=None, bootstrap=True, bootstrap_features=False,
                  max_features=1.0, max_samples=1.0, n_estimators=10,
                  n_jobs=None, oob_score=False, random_state=0, verbose=0,
                  warm_start=False), 'clf__n_estimators': 5, 'scl': NonScaler()}",0.9421296296296297,0.9553990610328639,0.9741784037558685,0.9859154929577465,0.960093896713615,0.9635432968179447,0.015168340316287072,40,0.994131455399061,0.995906432748538,0.9941520467836257,0.9976608187134502,0.9976608187134502,0.995902314471625,0.001573789702074342
0.15634899139404296,0.015043511464588658,0.006204128265380859,0.0038960112095910004,"BaggingClassifier(base_estimator=None, bootstrap=True, bootstrap_features=False,
                  max_features=1.0, max_samples=1.0, n_estimators=10,
                  n_jobs=None, oob_score=False, random_state=0, verbose=0,
                  warm_start=False)",,NonScaler(),10,,,,,,"{'clf': BaggingClassifier(base_estimator=None, bootstrap=True, bootstrap_features=False,
                  max_features=1.0, max_samples=1.0, n_estimators=10,
                  n_jobs=None, oob_score=False, random_state=0, verbose=0,
                  warm_start=False), 'clf__n_estimators': 10, 'scl': NonScaler()}",0.9490740740740741,0.9530516431924883,0.9812206572769953,0.9906103286384976,0.9577464788732394,0.9663406364110589,0.0164865038214314,34,0.9976525821596244,0.9994152046783625,0.9976608187134502,0.9976608187134502,0.9976608187134502,0.9980100485956676,0.0007025852832977149
0.24027032852172853,0.01648596872307693,0.012279891967773437,0.007305874297302667,"BaggingClassifier(base_estimator=None, bootstrap=True, bootstrap_features=False,
                  max_features=1.0, max_samples=1.0, n_estimators=10,
                  n_jobs=None, oob_score=False, random_state=0, verbose=0,
                  warm_start=False)",,NonScaler(),15,,,,,,"{'clf': BaggingClassifier(base_estimator=None, bootstrap=True, bootstrap_features=False,
                  max_features=1.0, max_samples=1.0, n_estimators=10,
                  n_jobs=None, oob_score=False, random_state=0, verbose=0,
                  warm_start=False), 'clf__n_estimators': 15, 'scl': NonScaler()}",0.9421296296296297,0.9553990610328639,0.9788732394366197,0.9906103286384976,0.9624413145539906,0.9658907146583203,0.017124062506105885,36,0.9994131455399061,0.9988304093567252,0.9982456140350877,0.9994152046783625,0.9988304093567252,0.9989469565933613,0.00043718103887718297
0.316222095489502,0.0209092041122805,0.009658098220825195,0.005331819505804543,"BaggingClassifier(base_estimator=None, bootstrap=True, bootstrap_features=False,
                  max_features=1.0, max_samples=1.0, n_estimators=10,
                  n_jobs=None, oob_score=False, random_state=0, verbose=0,
                  warm_start=False)",,NonScaler(),20,,,,,,"{'clf': BaggingClassifier(base_estimator=None, bootstrap=True, bootstrap_features=False,
                  max_features=1.0, max_samples=1.0, n_estimators=10,
                  n_jobs=None, oob_score=False, random_state=0, verbose=0,
                  warm_start=False), 'clf__n_estimators': 20, 'scl': NonScaler()}",0.9490740740740741,0.9577464788732394,0.9788732394366197,0.9812206572769953,0.9624413145539906,0.9658711528429839,0.012365900817412285,37,1.0,0.9994152046783625,0.9988304093567252,1.0,1.0,0.9996491228070177,0.0004678362573099337
0.40427594184875487,0.027010736817977228,0.0077396869659423825,0.00415406225661332,"BaggingClassifier(base_estimator=None, bootstrap=True, bootstrap_features=False,
                  max_features=1.0, max_samples=1.0, n_estimators=10,
                  n_jobs=None, oob_score=False, random_state=0, verbose=0,
                  warm_start=False)",,NonScaler(),25,,,,,,"{'clf': BaggingClassifier(base_estimator=None, bootstrap=True, bootstrap_features=False,
                  max_features=1.0, max_samples=1.0, n_estimators=10,
                  n_jobs=None, oob_score=False, random_state=0, verbose=0,
                  warm_start=False), 'clf__n_estimators': 25, 'scl': NonScaler()}",0.9490740740740741,0.9553990610328639,0.9765258215962441,0.9859154929577465,0.9647887323943662,0.9663406364110589,0.013469771036291957,34,1.0,1.0,0.9988304093567252,0.9994152046783625,1.0,0.9996491228070177,0.0004678362573099337
